"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"Akap9",1088.56098796105,-0.280981447337482,0.193267592176704,-1.45384668051632,0.145988818176293,0.906406285888436,"No"
"Stat1",429.999362906368,-0.280962524425276,0.284129472306689,-0.988853856463031,0.322734649693272,0.985137878361493,"No"
"Smim14",577.112055361419,-0.280768864626917,0.299286807911067,-0.938126429917175,0.348179440765199,0.986431108036912,"No"
"Cyp27b1",17.2105565562974,-0.280719284046831,0.872835342195169,-0.32161768718121,0.747742342790984,0.99807472321982,"No"
"Sp2",588.976016152372,-0.280658804733628,0.225388854238052,-1.24522042441904,0.21305073689838,0.956554197844325,"No"
"Lpin2",695.884703763807,-0.280613099541512,0.247855906351519,-1.13216224568615,0.257566229503999,0.969964835621777,"No"
"Uvssa",352.619137742101,-0.280541596517944,0.212431809467458,-1.32061953066835,0.186628257320028,0.938667616138715,"No"
"Rassf5",71.4037479000128,-0.280540253176269,0.711363913909208,-0.394369531109044,0.693308235461828,0.99807472321982,"No"
"Trip12",6274.16454860168,-0.280412801086757,0.172895167997211,-1.62186603787146,0.104832034800398,0.849289414224467,"No"
"Mgat5",349.681238813668,-0.280236369249066,0.409493101908702,-0.684349426016817,0.493754543320758,0.993051095620652,"No"
"Purg",172.688226733783,-0.279865434579561,0.381447192864785,-0.733693784656498,0.463135387411701,0.987398247020136,"No"
"Lrrc45",768.24089828035,-0.279713556381746,0.297925710429892,-0.938870149803897,0.347797416704719,0.986431108036912,"No"
"Acsm3",11.3178869008485,-0.279670942713924,0.97045973557048,-0.288183973495326,0.773205915939313,0.99807472321982,"No"
"Aldh3a2",860.568541253061,-0.279510563110734,0.265765603423947,-1.05171835448119,0.292928787420241,0.979512662920684,"No"
"Wdr91",275.530105747121,-0.279472363110807,0.325632451784971,-0.858244814295578,0.390757295006447,0.986431108036912,"No"
"Fis1",1057.9402853751,-0.279361310481489,0.247431161258259,-1.12904659647902,0.258878177595255,0.970612216650241,"No"
"Pla2r1",58.5934497813069,-0.279352343921456,0.931895604472176,-0.299767852301096,0.764354238394334,0.99807472321982,"No"
"Atp11c",931.641924821085,-0.27928638242624,0.222918909559551,-1.25286088550343,0.210256338940938,0.956554197844325,"No"
"Ercc6",619.135202634081,-0.278661772962193,0.380694738597642,-0.731982201773247,0.464179431202478,0.987398247020136,"No"
"Btg2",314.007325914534,-0.278313393294484,0.635257182341423,-0.438111368168526,0.661305553949716,0.996997576622408,"No"
"Syt12",126.401893668877,-0.278251987548204,0.847402498366626,-0.328358705673557,0.742640461689432,0.99807472321982,"No"
"Camkmt",114.542929959254,-0.277923343847129,0.32017883129755,-0.868025355457833,0.385380452217616,0.986431108036912,"No"
"Gm57854",31.2830859766356,-0.277896402712315,0.741091442621098,-0.374982609068388,0.707673400509741,0.99807472321982,"No"
"Slc25a53",44.5357698802904,-0.277752884653166,0.672366047728714,-0.41309772495418,0.679535016183819,0.99807472321982,"No"
"B4galt7",336.895588804895,-0.277571686591325,0.27887331984309,-0.995332528574272,0.319574562131154,0.985137878361493,"No"
"Kpna4",3473.89427184865,-0.277469045566001,0.270191161262965,-1.0269360561945,0.304450574813767,0.979956325772239,"No"
"Marveld1",1150.05172060255,-0.277444606152354,0.414579641144559,-0.669219080286705,0.503355736625068,0.993051095620652,"No"
"Pfkfb3",1238.03305146313,-0.277330646556801,0.371069161560935,-0.747382631825789,0.454832626258836,0.987398247020136,"No"
"Plod3",3393.76723839249,-0.277291621567898,0.320069693593308,-0.866347633400853,0.386299551954469,0.986431108036912,"No"
"Acot9",1312.18849211661,-0.27729028590229,0.24164531083763,-1.14750948380129,0.251171115799456,0.969360940991421,"No"
"Camta2",596.841152805117,-0.277269665746158,0.19459833867114,-1.42483059022785,0.154206177443778,0.916481934440584,"No"
"Erc2",47.2039220728814,-0.27725376928957,0.789684966047744,-0.351094146666086,0.725517719070918,0.99807472321982,"No"
"Ier2",1286.76198690944,-0.276671642976931,0.354289410662547,-0.780919876943358,0.434849620624755,0.98702821132457,"No"
"Sirt2",798.772356132792,-0.276650966241887,0.328504241916059,-0.842153406081672,0.399702090658925,0.986431108036912,"No"
"Ube2d1",697.435934158871,-0.276451350345423,0.352427005100266,-0.784421586157316,0.432792776338148,0.986431108036912,"No"
"Zfp398",232.281591676688,-0.276061399660255,0.327480681693249,-0.842985296820781,0.399236666950319,0.986431108036912,"No"
"Ulk3",175.674081506016,-0.275996305634443,0.306316382314933,-0.901017123369793,0.367579215407385,0.986431108036912,"No"
"Potefam3e",23.3656291879274,-0.275977251188172,0.815345850233486,-0.338478758565021,0.735002431668628,0.99807472321982,"No"
"Cited2",4056.46718589071,-0.275938750254392,0.463393949616981,-0.595473355840035,0.551527104058034,0.995015285417731,"No"
"Agfg1",2772.62238591446,-0.275886962082582,0.158462007453388,-1.74102907388533,0.0816784823831968,0.81597415311658,"No"
"Fbxo4",233.428406498984,-0.275660283657789,0.375605780678939,-0.733908522812161,0.463004492344939,0.987398247020136,"No"
"Pgm2",967.979963521936,-0.275615162138935,0.177892103434735,-1.54933893532858,0.121300264730856,0.872464431605489,"No"
"Ndfip2",757.772493160513,-0.275284280669877,0.360500086757744,-0.763617793120999,0.445095042737558,0.987398247020136,"No"
"Paqr7",38.5070000241642,-0.275191961513523,0.969829349189107,-0.283752973390232,0.776599695544875,0.99807472321982,"No"
"Pkig",218.244580565271,-0.275073000676717,0.558122350716508,-0.492854300358305,0.6221155397993,0.996997576622408,"No"
"Srebf1",3093.64725471325,-0.275010230002781,0.311658963698734,-0.882407573775483,0.377556441480097,0.986431108036912,"No"
"Gjb4",114.888962573115,-0.274901008807009,0.820528954561478,-0.335029016683423,0.737603197698807,0.99807472321982,"No"
"Scfd1",909.626748928527,-0.274883178261438,0.272380823135719,-1.00918697247813,0.312884973244083,0.981853547083422,"No"
"Sirpa",221.308154166553,-0.274858092777396,1.20489266837117,-0.228118321235171,0.819554257279404,0.99807472321982,"No"
"Fam3c",1417.91859849561,-0.274686458779216,0.293719804511347,-0.935198970448056,0.349685769016703,0.986431108036912,"No"
"Erfe",74.6406777056964,-0.274635944625526,0.852951155089071,-0.321983202656953,0.747465419788334,0.99807472321982,"No"
"Hint3",162.070448484415,-0.274610892805931,0.364616262503036,-0.753150424286531,0.451359526393588,0.987398247020136,"No"
"Zfp408",453.26056498694,-0.274444687597168,0.343067572404256,-0.799972686645459,0.423726622235861,0.986431108036912,"No"
"Gm10778",123.905030643581,-0.274335464411073,0.4313984611119,-0.63592128656183,0.524827727612921,0.993051095620652,"No"
"Tmt1a",463.586130742947,-0.274169432236265,1.08432831514679,-0.252847249681153,NA,NA,"No"
"Alms1",722.428365454294,-0.274165519466775,0.242657692556556,-1.12984474787617,0.25854164897721,0.970118261002853,"No"
"Trmt13",129.955072351228,-0.274157905870753,0.339329251741982,-0.807940678451193,0.419124732505945,0.986431108036912,"No"
"Wipf1",564.946731336575,-0.273858954406054,0.341133265075215,-0.802791701787487,0.422095139260856,0.986431108036912,"No"
"Klhl26",481.220754453043,-0.273849734031986,0.357992078440812,-0.764960317626866,0.444295174655884,0.987398247020136,"No"
"Mfsd2a",234.24096745694,-0.273827308752403,0.621288591763829,-0.440740925203554,0.659400565110385,0.996997576622408,"No"
"Ldlrap1",635.635929308205,-0.273575176247285,0.332426987231639,-0.822963197198709,0.4105289223734,0.986431108036912,"No"
"Zfp599",98.8066941912791,-0.273252898552495,0.537009978051029,-0.5088413804604,0.61086341150888,0.996997576622408,"No"
"Pcdhb16",26.4253062544549,-0.27314003513605,0.916289375855729,-0.298093639775058,0.765631695756519,0.99807472321982,"No"
"Fkbp7",238.88834063965,-0.272642236532103,0.540355425820085,-0.504560930647306,0.613867256554848,0.996997576622408,"No"
"Gm7072",330.728098801412,-0.27239896078086,0.289908780127798,-0.939602314427251,0.347421588672056,0.986431108036912,"No"
"Susd6",862.018892401967,-0.272373480971947,0.272226235791711,-1.00054089268732,0.317048818264176,0.983919307696152,"No"
"Tmem86b",62.331218083144,-0.272364146044741,0.469252029494736,-0.580421881900026,0.561630152379421,0.996160290189011,"No"
"Pygb",1844.90903531543,-0.27232976977779,0.321582304643844,-0.846843143559774,0.39708255696505,0.986431108036912,"No"
"Sema4a",42.4350763065281,-0.272309702545553,0.746837521018834,-0.364617061786169,0.715397276961449,0.99807472321982,"No"
"Gpd2",1819.65361956289,-0.272226549716786,0.286851987933297,-0.949013990379204,0.342613496606884,0.986431108036912,"No"
"Chm",768.958050473994,-0.272114783924877,0.206255943381844,-1.31930638925206,0.187066702666279,0.938667616138715,"No"
"Hycc1",1441.45156274216,-0.27181945559192,0.211058659566523,-1.28788582354397,0.197785711013734,0.945477234728415,"No"
"Cltc",12183.1685385899,-0.27168137844104,0.171396011388463,-1.58510910633319,0.112941546938816,0.86185932923738,"No"
"Aldh4a1",306.994837296881,-0.271647454574305,0.424626233546751,-0.639733094927581,0.522346135739187,0.993051095620652,"No"
"Il17rc",408.806145779607,-0.271321080784576,0.502234727281938,-0.540227638683903,0.589040054249145,0.996997576622408,"No"
"Smarcc2",2525.30614738884,-0.271173179616926,0.322989558097744,-0.839572589324584,0.401148073412896,0.986431108036912,"No"
"Gm2897",19.1628211699931,-0.270979822709614,1.26518193043064,-0.214182495174728,0.830404746173818,0.99807472321982,"No"
"Gm32687",141.600070191597,-0.270807214233479,0.337782658453118,-0.801720299892378,0.422714770507196,0.986431108036912,"No"
"Bbs12",313.405390977358,-0.27080348761134,0.329937975430192,-0.820770895675924,0.411776779494377,0.986431108036912,"No"
"Ctps2",811.910683601666,-0.270586275094616,0.422365541896157,-0.64064476917282,0.521753505636448,0.993051095620652,"No"
"Dynlt3",1136.00753099436,-0.270393916695299,0.344455367450049,-0.784989703301723,0.432459605693418,0.986431108036912,"No"
"Capn1",1187.30233361912,-0.270266071308246,0.339322869058743,-0.796486461575505,0.42574934143849,0.986431108036912,"No"
"Nek8",275.397541170344,-0.270154769496359,0.32764569090417,-0.82453325954277,0.409636625718887,0.986431108036912,"No"
"Fbxl7",129.034109318302,-0.270044303084991,0.894380446727083,-0.301934488922692,0.762702003624958,0.99807472321982,"No"
"Cobll1",1421.7356744816,-0.269706306258976,0.571472369732565,-0.471949862397007,0.636962576128532,0.996997576622408,"No"
"Slc38a7",787.8850135791,-0.26944264142566,0.33320211662487,-0.80864624797389,0.418718654696901,0.986431108036912,"No"
"Rest",1373.11859439099,-0.26935132359323,0.260982659719195,-1.03206597665546,0.302041211093948,0.979956325772239,"No"
"Hes1",518.414322438314,-0.269346097949175,0.400510564343181,-0.67250684982777,0.501261080865685,0.993051095620652,"No"
"Pla2g4c",27.6451318563243,-0.26926437568762,0.626142747968288,-0.43003672335315,0.667168927835854,0.996997576622408,"No"
"Lrfn4",1290.98145982126,-0.269160596830776,0.32639987512632,-0.824634496954413,0.409579130158746,0.986431108036912,"No"
"Lrrc56",30.3760689011202,-0.269030086254042,0.653732690644421,-0.411529192442318,0.680684540069949,0.99807472321982,"No"
"Dlx1",138.755470232857,-0.268996824069411,0.976461225602229,-0.275481316632423,0.78294647789496,0.99807472321982,"No"
"Mettl17",348.228242814343,-0.268807170871018,0.399173553976488,-0.673409268207309,0.500686953879508,0.993051095620652,"No"
"Sanbr",836.308434635853,-0.268792494229241,0.17686085920029,-1.51979638369189,0.12856215829635,0.883608592527702,"No"
"Bicd2",2316.56853951668,-0.268738396651293,0.250458474422043,-1.07298584035311,0.283277469262673,0.979512662920684,"No"
"Gm2808",789.849921782158,-0.268730962460088,0.420405592394592,-0.639218334202979,0.522680906575269,0.993051095620652,"No"
"Tmem200a",54.6946337318742,-0.268596985692909,1.40981039306379,-0.190519935882439,0.848901722705819,0.99807472321982,"No"
"Ywhaq",8109.46302821881,-0.268475976741092,0.207129394961044,-1.29617516041886,0.194915145244221,0.942783233782536,"No"
"Lancl2",554.95032485684,-0.268272265544864,0.270181900484469,-0.992932039725163,0.320743074603902,0.985137878361493,"No"
"Emilin1",2129.23044866684,-0.26813806119325,0.599465803274449,-0.447295007869682,0.654662070955618,0.996997576622408,"No"
"Rpp21",147.174050214017,-0.268029756588049,0.37063658163015,-0.72316055638434,0.469581248697528,0.987398247020136,"No"
"Foxn3",824.667512646512,-0.267952983303555,0.348420722422399,-0.769050076702123,0.441863583264185,0.987398247020136,"No"
"Dync2h1",292.303973001437,-0.267831754022359,0.300428993420615,-0.891497691261047,0.372662229591995,0.986431108036912,"No"
"Nck2",702.508810011972,-0.267747087596674,0.18917135716429,-1.41536801136413,0.156960623575913,0.917995830330888,"No"
"Fchsd1",97.0135813905625,-0.267732721652116,0.385133238178777,-0.695169087244129,0.486949342562047,0.992824348632804,"No"
"Cradd",77.7862188843019,-0.267540686508854,0.455671520646308,-0.587134974179171,0.557113060152403,0.995906562396612,"No"
"Gas1",2842.1090494283,-0.267419794207249,1.17811405390073,-0.226989732718852,0.820431725913221,0.99807472321982,"No"
"Itpkb",547.728317469369,-0.267403254965565,0.576277715625244,-0.464018038031265,0.642634822241493,0.996997576622408,"No"
"Klc1",2633.64763212197,-0.267402081597292,0.223986086419589,-1.19383344685246,0.232543125365838,0.963717984681481,"No"
"Eef2k",698.611974088679,-0.26738944213047,0.30023101889656,-0.890612312855637,0.373137191336372,0.986431108036912,"No"
"Lrrfip1",3049.98311663774,-0.267093645375034,0.399422543175264,-0.668699476128053,0.503687201773618,0.993051095620652,"No"
"Vps35l",1228.19555592699,-0.266893765938468,0.251211762617963,-1.06242543405244,0.28804259243894,0.979512662920684,"No"
"Dgat1",350.712276450875,-0.266786124267652,0.255333355727854,-1.04485418094769,0.296090369105031,0.979512662920684,"No"
"Zfp760",184.025126087612,-0.266699647782799,0.514553840094723,-0.518312423309682,0.604240306456916,0.996997576622408,"No"
"Nfkbiz",450.852723411866,-0.266527805607513,0.527459689067886,-0.505304596979752,0.61334491455862,0.996997576622408,"No"
"Pfdn1",893.691846613283,-0.266471040135816,0.328260541051819,-0.811766894924329,0.416925401318505,0.986431108036912,"No"
"Arg1",50.3422921284223,-0.266460359756262,1.13687164938859,-0.234380336513418,0.814689722731059,0.99807472321982,"No"
"Tmem260",184.864877039301,-0.26636285133547,0.44081862260925,-0.604245913566085,0.545680159583585,0.993935080895605,"No"
"Atad2b",782.037997526222,-0.266351386342142,0.404538106587888,-0.658408644339356,0.510275582249313,0.993051095620652,"No"
"Cbx2",590.612670005219,-0.266272588057722,0.422407040767055,-0.630369672754966,0.528452748101321,0.993051095620652,"No"
"Ppp3cb",2059.55555848539,-0.266260116820636,0.295100372272264,-0.902269674451582,0.366913630747815,0.986431108036912,"No"
"Zfp128",41.6642618867404,-0.266172788851539,0.531830799418589,-0.50048396810137,0.616734341917717,0.996997576622408,"No"
"D17H6S56E-5",3134.45801152878,-0.266146094713125,0.321804822676761,-0.827041970655787,0.408213273094682,0.986431108036912,"No"
"Scarb2",1088.38054073742,-0.266139388019798,0.408322659774884,-0.651786967116949,0.514538610358996,0.993051095620652,"No"
"Gorab",441.688454605891,-0.265882034728153,0.340457510950008,-0.780955115327723,0.434828894128081,0.98702821132457,"No"
"1700017B05Rik",1633.39585480734,-0.265880165183418,0.32030629222024,-0.830080993228198,0.406492992517954,0.986431108036912,"No"
"Rnf169",385.33098989445,-0.265875494410542,0.375289114696942,-0.708455118996044,0.478662673884408,0.991004254423671,"No"
"Srek1ip1",445.723946451455,-0.265726715030543,0.352875604295593,-0.753032263482719,0.451430526530255,0.987398247020136,"No"
"Cdh24",393.652676028616,-0.265272106983907,0.423427753241313,-0.626487293176383,0.53099536886887,0.993051095620652,"No"
"Nsmce2",582.422987947621,-0.265267112827843,0.194789626922857,-1.36181334200561,0.173256799885003,0.924328017832149,"No"
"Tmem256",308.089193524512,-0.265194445191914,0.305325945069169,-0.868561776274324,0.385086869114446,0.986431108036912,"No"
"Nr2f2",1334.85725972626,-0.264816877859551,0.414616174956304,-0.638703682719228,0.523015716504929,0.993051095620652,"No"
"Dnajc12",73.7053666339473,-0.264805533161348,0.74409758582749,-0.355874737675522,0.721934375332442,0.99807472321982,"No"
"Rexo2",2382.17234942458,-0.264677808860869,0.27163490917459,-0.974388047784939,0.329863901732918,0.986431108036912,"No"
"Atrnl1",963.366165155086,-0.264381483757569,0.436748266301703,-0.605340659955672,0.544952670376312,0.993719153056795,"No"
"Prkcd",864.599092930309,-0.264226049412972,0.321418877212341,-0.822061391367547,0.411041957661936,0.986431108036912,"No"
"Zfp747l1",39.3206363360851,-0.264216642837428,0.853461197386609,-0.309582490271952,0.756878473298026,0.99807472321982,"No"
"Gmppa",683.343571828747,-0.264188718619292,0.265607677661257,-0.994657688156989,0.31990277988061,0.985137878361493,"No"
"Pex11g",69.4896793286193,-0.264005405784457,0.570509628518739,-0.462753637427498,0.643540966786797,0.996997576622408,"No"
"Klhl28",221.063862173105,-0.263994097360219,0.337029865778577,-0.783295856438012,0.433453395899006,0.986431108036912,"No"
"Dynlt1a",612.60504666608,-0.263908948448015,0.249953873223789,-1.05583060203965,0.291045614401826,0.979512662920684,"No"
"Kras",1719.20268673447,-0.263898650043292,0.223694991097542,-1.17972534274681,0.238109471009045,0.967810253164555,"No"
"Eif1a",3343.63600736422,-0.263399822762623,0.330984614017722,-0.795806849041387,0.426144310218936,0.986431108036912,"No"
"Map3k4",880.975670766897,-0.262995204217562,0.225932089290945,-1.16404537771918,0.244405622720712,0.969360940991421,"No"
"Gapdh",65367.5099502749,-0.262994395173899,0.248157078046164,-1.05979002188676,0.289240137247469,0.979512662920684,"No"
"Mcrip1",733.793057440177,-0.262963140226535,0.387578107715067,-0.6784777958095,0.497468797642247,0.993051095620652,"No"
"Rdh13",592.139480929547,-0.26268975688675,0.345535895129186,-0.760238691810986,0.447111921025392,0.987398247020136,"No"
"Aff2",25.9583692039467,-0.262648006661227,1.55803658676186,-0.168576276637445,0.866129941976541,0.99807472321982,"No"
"Pggt1b",908.71394882084,-0.262403749153792,0.27302994175373,-0.961080486148578,0.33651170052304,0.986431108036912,"No"
"Chmp3",1554.69449435978,-0.262376062781703,0.203065098857732,-1.29207857114592,0.196329936064063,0.945477234728415,"No"
"Zfp287",160.668614359124,-0.262343173256572,0.393782534793839,-0.666213328617834,0.50527475472704,0.993051095620652,"No"
"Eif4g3",1897.89476163144,-0.262223898023084,0.355403842663208,-0.73781953525915,0.460624120533328,0.987398247020136,"No"
"Samd9l",83.7858739364591,-0.261965936724576,1.04461743302978,-0.250776914534901,0.801986590878405,0.99807472321982,"No"
"D3Ertd751e",96.716893500733,-0.261763210796228,0.367567493809213,-0.712150054629414,0.476371861248615,0.98953889433039,"No"
"Etnk1",2326.72363988061,-0.261750783448287,0.248316060640726,-1.05410331805722,0.2918356172253,0.979512662920684,"No"
"Stk3",691.196415488235,-0.261651942363744,0.206689617248701,-1.26591720400212,0.205542726344323,0.952640787086002,"No"
"Wdsub1",299.291300880808,-0.261519969952983,0.406258896282657,-0.643727367808899,0.519752239805763,0.993051095620652,"No"
"Ighmbp2",457.437151528642,-0.261141183850149,0.219584242507731,-1.18925283921935,0.234340187428091,0.967069791680536,"No"
"Sirt5",122.423033445123,-0.261111391254858,0.44612745903407,-0.585284285841095,0.55835657923877,0.995906562396612,"No"
"Armc10",695.035242590289,-0.260996144650052,0.332186721510066,-0.785691082002335,0.432048489105316,0.986431108036912,"No"
"Fam120a",11037.6529561695,-0.260987022126733,0.170013481067506,-1.53509604349025,0.124760238022859,0.877626181291904,"No"
"Zfp677",57.5152411947416,-0.260796195884767,0.506716900692776,-0.514678305634192,0.60677783568908,0.996997576622408,"No"
"Add1",3153.67578827662,-0.260552952883812,0.249197636936403,-1.04556751053906,0.295760756062881,0.979512662920684,"No"
"Ugdh",3381.86541757061,-0.260264654686951,0.329551684415359,-0.789753677480583,0.429671636536673,0.986431108036912,"No"
"Dvl2",1327.37960348487,-0.260206622666876,0.267019579295123,-0.974485179527912,0.329815694285382,0.986431108036912,"No"
"Tnfaip8l1",67.8417612003015,-0.260160090751824,0.750677848574353,-0.346566894501958,0.728916720531382,0.99807472321982,"No"
"Shcbp1l",12.0522188484372,-0.259988184579925,0.927575960680398,-0.280287756044494,0.779256743726575,0.99807472321982,"No"
"Copz2",388.460987137579,-0.25984068014674,0.374214321692921,-0.69436327014754,0.487454421839129,0.992824348632804,"No"
"Cep135",330.964589136125,-0.259679568032662,0.248769454985566,-1.0438563208965,0.29655186942315,0.979512662920684,"No"
"Gadd45a",126.963868165312,-0.25967485730264,0.546741478887198,-0.474949985194401,0.634822622496523,0.996997576622408,"No"
"Rrbp1",5595.44347374714,-0.259562873284625,0.315704572449438,-0.822170142392206,0.410980069273751,0.986431108036912,"No"
"Ccdc78",11.6356413477347,-0.259562250444081,0.924681609974879,-0.280704458317423,0.778937088946682,0.99807472321982,"No"
"Gramd1a",695.459018209262,-0.2595254263449,0.298766488366658,-0.868656413788952,0.385035088195293,0.986431108036912,"No"
"Frs3",39.2055069338558,-0.259119903854157,0.613925936673589,-0.422070299323296,0.672973705995751,0.997120275875095,"No"
"Parp6",297.24226345727,-0.258821197076481,0.277513700774991,-0.932642951874776,0.351004348798834,0.986431108036912,"No"
"Ralgps2",421.409085950165,-0.258753122021633,0.443860002776909,-0.582961114772231,0.559919477452785,0.995906562396612,"No"
"Emsy",1316.62031006712,-0.258715204652872,0.289431842686151,-0.89387263768836,0.371390039269287,0.986431108036912,"No"
"Nacad",28.2803336416739,-0.258713062074703,0.911088041844437,-0.283960550674066,0.776440612710485,0.99807472321982,"No"
"Catsper2",40.3043527948261,-0.258449343091005,0.779065185558024,-0.331742898902464,0.74008340466606,0.99807472321982,"No"
"Irs2",548.650357040783,-0.258378103530101,0.455046468452601,-0.567805974648531,0.570166722468072,0.99654916387982,"No"
"Dlgap4",1183.77605120755,-0.258056041207663,0.246308787934403,-1.04769319589355,0.294779983425717,0.979512662920684,"No"
"Rsrp1",1308.58122415592,-0.257775800910747,0.139859985602831,-1.84309900933901,0.0653145559650796,0.779284640303736,"No"
"Vash1",26.4198680124074,-0.257763814544555,0.799539459059983,-0.322390360630365,0.747156985834851,0.99807472321982,"No"
"Ppp2r5e",1603.98656737698,-0.257621685642905,0.240597051787174,-1.07075994377018,0.284277381989282,0.979512662920684,"No"
"Thnsl2",27.9128046361511,-0.25692008024179,0.809216110927914,-0.317492542192696,0.750869897458924,0.99807472321982,"No"
"Phf14",855.040121780081,-0.256859159903953,0.286171260416124,-0.897571473566046,0.369414052948371,0.986431108036912,"No"
"Vdac2",4175.95190456234,-0.256853435035409,0.317411622256575,-0.809212445370968,0.418392957510288,0.986431108036912,"No"
"Phf13",781.300546132579,-0.256731304931417,0.275312413313106,-0.932509006193786,0.35107353448687,0.986431108036912,"No"
"Cdc42",7645.46704975198,-0.25664800225005,0.336601504996874,-0.76246837414596,0.445780511620814,0.987398247020136,"No"
"Fam177a",858.114124722743,-0.256579658416209,0.318529145258646,-0.805513913673005,0.420523180575289,0.986431108036912,"No"
"Chsy1",1463.97251798111,-0.256330364425459,0.405617304947374,-0.631951253802439,0.52741873046834,0.993051095620652,"No"
"Slc46a3",24.8352241288207,-0.256223833954652,0.666102284662665,-0.384661394885339,0.700488300836263,0.99807472321982,"No"
"Otud3",373.493613162128,-0.255640481292655,0.457313171729908,-0.559005288051573,0.576158111234134,0.99654916387982,"No"
"Inca1",23.2747274842903,-0.255502276096707,0.668610640601356,-0.382139111436972,0.702358182534178,0.99807472321982,"No"
"E2f7",1184.68988192897,-0.255390907623995,0.300540582060232,-0.849771787467995,0.395451977820587,0.986431108036912,"No"
"Chmp6",580.753784910241,-0.255334340311822,0.327915821354164,-0.778658191170501,0.436181090561358,0.987398247020136,"No"
"Phospho1",48.1190587675044,-0.255109558718724,0.987545741519626,-0.258326827804617,0.796154683141789,0.99807472321982,"No"
"Vps29",1335.51442116372,-0.255095682463963,0.197128489808538,-1.29405791477288,0.195645416939519,0.945254018031646,"No"
"Gkap1",396.399749275233,-0.255014874420785,0.235860952909555,-1.08120853102198,0.279604364046498,0.979512662920684,"No"
"Krba1",245.061547791894,-0.254944847743275,0.358937032989196,-0.710277358733694,0.477532157260243,0.990434027491642,"No"
"Hs6st1",1285.78035774536,-0.254888261750629,0.290321878148177,-0.877950581528468,0.379970537772371,0.986431108036912,"No"
"Airim",279.187647457836,-0.254704556957242,0.438142483715904,-0.581328144207982,0.561019315761957,0.996057054934915,"No"
"Bak1",2008.08104315647,-0.254638848882436,0.185545762923705,-1.37237760038284,0.169945919515135,0.922861672918309,"No"
"Epg5",669.498403613043,-0.254631260931989,0.362836162453178,-0.701780272424879,0.482816203364688,0.99218606477242,"No"
"St3gal3",295.863918370311,-0.254475365393691,0.35158394828809,-0.723796881606133,0.469190444094507,0.987398247020136,"No"
"Sema4g",61.9716277167003,-0.254307991363524,0.722115488864472,-0.352170802711106,0.724710172142905,0.99807472321982,"No"
"Cdc42bpg",611.355265719879,-0.254188441620264,0.34094555969489,-0.745539674567799,0.455945535967769,0.987398247020136,"No"
"Amer1",482.759180485655,-0.254020577077292,0.398069706958441,-0.638130891743068,0.523388478891955,0.993051095620652,"No"
"Gabpb1",765.260175942468,-0.253915542372667,0.24021730689641,-1.05702434871674,0.290500475157023,0.979512662920684,"No"
"Nars1",8043.04273298582,-0.253893747459696,0.374348298351164,-0.678228667201064,0.497626718870837,0.993051095620652,"No"
"Rida",264.376805547459,-0.253787202042711,0.457685128625609,-0.554501744037026,0.579235512423169,0.996997576622408,"No"
"Cdk17",948.312616401487,-0.253605186868882,0.357187418273199,-0.710005934965237,0.477700455793704,0.990496619866314,"No"
"Fam13a",12.7919286901566,-0.253412859186294,1.30683324038951,-0.19391369254639,0.84624346209912,0.99807472321982,"No"
"Col6a2",6896.34329259851,-0.253234905166999,1.33172407510545,-0.190155686077048,0.849187134866014,0.99807472321982,"No"
"Rabep2",542.417664815506,-0.252792285882286,0.297495291825965,-0.849735417090804,0.395472202885752,0.986431108036912,"No"
"Cdc42se1",1872.29913760769,-0.252677907407169,0.183409210431206,-1.37767294681171,0.168304287564247,0.922861672918309,"No"
"Prcp",398.51566400243,-0.252508585681762,0.594033862544038,-0.425074396601494,0.670782441685027,0.996997576622408,"No"
"Sesn2",315.364192639822,-0.252443207951098,0.63664160044398,-0.396523267997331,0.691719046216106,0.99807472321982,"No"
"Bag2",1757.31267171729,-0.251941529120784,0.196484673792671,-1.28224519631812,0.199756646109592,0.945477234728415,"No"
"Creb1",1401.49105346263,-0.251925614300148,0.141641819181996,-1.7786104114947,0.0753036559800249,0.804367278021729,"No"
"Tmem126b",110.997801903069,-0.251913737625073,0.367841355809779,-0.684843434938142,0.493442723325815,0.993051095620652,"No"
"Ccdc181",147.315692138653,-0.251878194428818,0.492191949674106,-0.511747895502137,0.608827460854999,0.996997576622408,"No"
"Usp48",1290.69331138972,-0.251795329146894,0.347917241977933,-0.723721905000801,0.469236482269962,0.987398247020136,"No"
"Galns",282.063563490438,-0.251766997096593,0.302152427548534,-0.833244992069947,0.40470657266315,0.986431108036912,"No"
"Zfp53",293.221921782056,-0.251756398738702,0.355046963412192,-0.709079149189694,0.478275361342644,0.991004254423671,"No"
"Ankrd29",112.607225554463,-0.251679748633058,0.738883869999119,-0.340621522342013,0.733388524891101,0.99807472321982,"No"
"Tbce",449.709187759021,-0.251561256135978,0.229682008483305,-1.09525886593013,0.273403242911105,0.978605071831488,"No"
"Spindoc",701.720417573082,-0.251171374746408,0.189797136887307,-1.32336756426174,0.185713172929803,0.937028546860283,"No"
"Ptpn23",2366.81027283565,-0.251163486942938,0.199565795301994,-1.25854977584141,0.208192997565103,0.955028995672073,"No"
"Zdhhc9",559.5837983361,-0.251093592314929,0.305652817360934,-0.821499354996693,0.411361891339542,0.986431108036912,"No"
